,NoPreprocessing Identity,Residuals Identity,NoPreprocessing Corr-50,Residuals Corr-50,NoPreprocessing LGMRF,NoPreprocessing LGMRF uniform-weighting,Residuals LGMRF,Residuals LGMRF uniform-weighting,NoPreprocessing LTMRF,NoPreprocessing LTMRF uniform-weighting,Residuals LTMRF,Residuals LTMRF uniform-weighting,NoPreprocessing Pairs-5,Residuals Pairs-5,NoPreprocessing Pairs-20,Residuals Pairs-20
200612,0.023352352515979575,0.003320199309735469,0.021784634649138306,-0.005428406153395904,0.012033533104641846,0.02644902055913351,-0.010110812791114525,-0.006439623422885224,0.025723162907894764,0.01830642318211393,-0.007206805243693915,-0.010614992045345417,0.0,0.03865990570140321,0.0,-0.06941441654480562
200701,0.014684269857984135,0.011644002245164285,0.017016261960524044,0.01938372293926622,0.00569258256693995,0.02092689427714118,0.004776927855747196,0.009100452628444255,0.005480582751263717,0.00017286119677269976,0.010036072692178747,-0.0015330327186385622,0.0,0.0,0.0,0.024252907339271768
200702,-0.037135325460732484,-0.04475965450773192,-0.036271791310134235,-0.03229861404816324,-0.025211861369572843,-0.028587220491168533,-0.02864158349402398,-0.029276407106300806,-0.012378031181430427,-0.017591369637138043,-0.01320645346853746,-0.01687192127231367,0.0,0.019821709055728776,0.0,-0.004879218661115292
200703,-0.011468879712215812,0.007356006441629557,-0.010095392630693855,0.02377910455120761,0.015860369509033443,0.011984945434088585,0.027091005530655327,0.028895424882642864,0.014218126631570642,0.01508001424304344,0.02848955682081629,0.015555208992551611,0.0,0.0,0.0,0.0
200704,0.0018874118327797964,0.03686930260806923,0.010783716735063396,0.037392025803345684,0.005649696074408028,0.010006634711394737,0.031092068001483283,0.03629937339865153,0.006212313293373192,0.014304724910524258,0.02870060708168392,0.02352957784952757,0.0,0.0,-0.00668757651005536,0.011566502562186831
200705,-0.05624956194028243,-0.032354841591463644,-0.04585295652738578,-0.023351376578043,-0.041071859735331444,-0.042940965832644756,-0.02168293452849736,-0.027976284376659354,-0.027757451973866785,-0.02059101620743477,-0.03299593111212635,-0.02055196516088461,0.0,0.012147017733242338,0.05711394306710334,0.03891999350660645
200706,-0.05178073277281685,-0.05998835898691589,-0.05655289350521429,-0.046651629217494585,-0.04509112474425533,-0.05229763658768297,-0.044186628706556666,-0.07471892127729525,-0.008950613287098065,-0.015541869768814089,0.008205534119805626,-0.025274796250351197,0.0,0.0,0.0,-0.05934541001526061
200707,-0.0027195039561392536,-0.0001653527863355484,-0.00511198773101802,-0.0016635862894856563,-0.010985421077378016,-0.014272322286430805,0.0006124258747039883,0.004917900067018885,-0.0015615906972873332,-0.01732152920064895,0.0027771097617233565,-0.0032024708519161815,0.07377990847085114,0.0,0.0882396896288608,0.00861906900767584
200708,-0.009015254858719207,0.02519297880950696,-0.010098378262779293,0.028278142898352808,0.020171535895633252,0.0018739369499084328,0.02055633899811227,0.03446162123449082,0.0056769425620871805,-0.004910620969527214,0.01412052190714963,0.02640209003872338,0.0,0.05876164898803804,0.0876562053881621,-0.02579312583988274
200709,-0.06902047222160941,-0.03224759104745304,-0.049276002914043,-0.021507384311604687,-0.039064076115088615,-0.0414060461543231,-0.020167905412289876,-0.02639684207639591,-0.03646090112789444,-0.03574509344203223,-0.015200723576408741,-0.024882793544968407,0.0,0.0,-0.10454561292311892,0.0
200710,-0.017575458258048047,0.0004582806971171645,0.003550295432296029,0.008231158750921917,-0.007215826271048366,0.003392122517771906,0.003226783546828871,0.0044822870956815475,-0.000572743687736718,0.001406481650345261,0.01956018616201081,-0.0018815761344710782,0.0,0.011543516016950181,-0.0059173411096517525,-0.05043296878372931
200711,-0.022449776665973146,0.00830761998128728,-0.013414432574288858,0.0008446807043902701,-0.020685606280876484,-0.006750332619488642,-0.007015775345153141,-0.009897605070054822,-0.020930528908245576,-0.020823899211766635,0.0004793326674360503,-0.0284255983323631,0.0,0.0,0.05853632546067711,0.03701837708735728
200712,0.08689855547981806,0.04754834947751847,0.07486345282111413,0.03872661684809821,0.10002569446262709,0.08221032215101981,0.04828079260865482,0.047453250264953235,0.05355457835903163,0.06691373331053621,0.06116112064101738,0.049401959266614025,0.0,0.13004668116217755,0.029012016594836876,0.08077965664123057
200801,0.07424912044453544,0.06650890602486098,0.074865015287023,0.07010367966816357,0.07014068581781975,0.06954695454724859,0.054675398762930164,0.07369658476419064,0.04752084085624019,0.05534174464498404,0.05539465817485647,0.07003568959393781,0.009082370603906043,0.0076483653038349475,-0.005805595515662218,0.027019250025068494
200802,0.0009144065494320894,0.0030680240559754534,0.009555085143652803,0.01352046246904479,-0.0026535810830639727,0.0008896481859259015,0.018797566664362046,0.010850756646468033,0.007172636785420461,0.01209428496081564,0.025923076883812388,0.02035868866975493,0.0,0.0,0.03545381755948096,0.010349611996380403
200803,0.009076183446593777,0.021784771038556874,0.014406536504168146,0.01696157738563596,-0.003070038292874021,0.0046554651154596055,0.013492857184560737,0.014473062494208962,0.012572441171851363,0.02680152990664795,0.012327571934671256,0.021791099328720358,0.1773586189082934,0.0,0.09774980918392004,0.020958471205198004
200804,0.007187273961695396,0.035610984145653515,0.024101676888743807,0.03163826409404307,0.02253040756514547,0.013969209510313907,0.029675064236138332,0.03283735369602577,0.012926006326946484,0.019876866315030016,0.026516196898534985,0.013812628127959206,-0.05932933710231758,0.014595623591360907,0.11753602100773305,0.0037418105048661124
200805,-0.08765755169602381,-0.07460809169189359,-0.07089403102275091,-0.04732116519093738,-0.04754467214774263,-0.05037817648738208,-0.032460157696676366,-0.04713065628604526,-0.0668403414430928,-0.0399634458032719,-0.018532086375898572,-0.01049273426400571,0.0,-0.11084324431874104,-0.13888933185647168,0.04790698358126974
200806,0.13430531872183096,0.003924437223437368,0.08653281897315587,0.0021972337078521274,0.05025620990648171,0.05148863925622614,0.016068744947147166,0.008034167078766332,0.03807443219900821,0.03428966614583746,0.011960304303091978,0.00720822296620602,0.11722179353121975,0.02183632168495775,0.001963360332251904,0.052318434253419754
200807,0.012574319121521358,0.0512107447231447,0.010848578778539359,0.042627506111432116,-0.003410027552165443,0.0014378202660664165,0.030623012234750363,0.0453624632002388,-0.015217649940703196,-0.010447262171148955,0.029593393880302146,0.03485114426951622,-0.028184353168852594,0.0,0.02207005851449072,0.0
200808,-0.05480131090239338,-0.018317326823398313,-0.05108349629683708,-0.011685119703384421,-0.027971713424740273,-0.056966636334870084,0.020211714194200873,0.02416007026117406,0.0002486554812580269,-0.018300403045977,0.009126951630949759,0.010665689483469812,0.0,0.0,0.20768810727698017,-0.029431297797606858
200809,-0.06727365668080942,0.0843142501842243,-0.06545987288463331,0.09960015656938176,-0.029606773774092297,-0.06692898727423316,0.09510293494447938,0.10621649528464149,0.014377744247792496,0.0012225038251048614,0.09431737790662975,0.08738694388519244,-0.06503470488457408,-0.044887257580695394,0.02662775223578842,0.037398894994341264
200810,-0.05964977212787643,0.055158370335714295,-0.053812735681525996,0.045544813756779774,-0.0495652257134263,-0.05872329484036905,0.05728005140985618,0.03710449646763504,-0.024682356300632168,-0.03641444256236132,0.0517494902290468,0.06922449674609628,0.018227457901467403,0.0,-0.016389748561653407,0.0522268584458741
200811,0.07770702539631028,-0.008156586818842968,0.09801200813988747,-0.0062620905242550765,0.09467794020542372,0.07726798182933148,0.006375853915501639,-0.011251887864402092,0.0826815886867633,0.08864769946832306,0.021959417551901957,0.001554413888605177,0.301565308607217,0.03295497711506279,0.19230329624248887,0.12390293773495545
200812,-0.011320080223160788,0.0029443934873279766,-0.01914088531289258,-0.02169937082599198,-0.018609891965190764,-0.024062552464776527,-0.009481347727159986,-0.031499687208323704,-0.033285119871615705,-0.013259670328043389,0.016603541702192057,0.0033805568732797366,0.27594430897323674,0.1274751716881673,0.03831582248257925,0.09166009109131396
200901,-0.10225358114568116,-0.03801635107061848,-0.09710902784743232,-0.0501542212842419,-0.10947551405163751,-0.11626121864394265,-0.04350832469178427,-0.029867200332367515,-0.0819186706523058,-0.10989619820861202,-0.03357455438411447,-0.037297664780077476,-0.15081661224035048,-0.15081661224035048,-0.028929752636688327,-0.15081661224035048
200902,-0.027319371892049377,-0.11638066623713099,-0.020631737261893955,-0.08841512973355913,-0.00012074404938773923,-0.015594587478728487,-0.0673496144089896,-0.07779551381704973,0.0015885244935278395,0.0023859394624103566,-0.043990710278177324,0.0,-0.09852201469026256,0.0,-0.0759275376303947,-0.18624119801462236
200903,0.05632862826022687,0.3091147490959055,0.11849651535496711,0.3114970007770004,0.11744686057046905,0.09883098235497537,0.29474371405954447,0.2916948972966822,0.13714105881444974,0.10944401888571084,0.23522023783748447,0.0,0.281152557898399,0.12444425763254033,0.25829144161619727,0.09529513405282661
200904,0.029517744331616316,-0.023826878879764087,0.014374986129953736,0.010802993330497815,0.0330163130424668,0.017804878876242564,0.025352196660753012,0.01847491077190982,0.00789696874241344,0.04961431790560572,0.015474313694528338,0.0,-0.16895875717757325,-0.24891977134098847,-0.16533256708647298,-0.04905391236679226
200905,0.07525790820571511,0.040215696873482976,0.06292769919887682,0.0433850925303745,0.04613515048039281,0.06178447490522581,0.009526304560155647,0.03537494536440342,0.03170252650881036,0.024285868477513062,0.008193382978121609,0.0,0.0918209539000564,-0.08042457175259388,-0.0023009219336918366,0.1079606874217876
200906,0.05731474437549299,0.044076210768076884,0.015643584314200466,0.02996793763109845,0.019971810408913986,0.021208896718205215,0.016070036356252725,0.02953531066570552,0.01568443616357096,0.010853688687613867,-0.0018243122857714168,0.0,-0.11221109877831159,0.0,-0.061224579285043323,-0.07679905474016135
200907,0.03928491547663018,0.14526217068572397,0.054481725440800516,0.14204554299046637,0.07318258730722277,0.04773322354803718,0.1283993366221947,0.13204643934993907,0.06914850643854938,0.06356484447865168,0.08628580269751408,0.0,-0.032532251636142595,0.3510559196874008,-0.06213061603729919,0.08487011184545333
200908,0.004565806390964232,-0.004126432701033239,0.007808922930184944,-0.012419167234176721,0.005116024800010684,0.02402234325362348,-0.0016553169418303763,-0.004944163482859507,-0.0009693753167304845,-0.0034920084402750855,-0.015436911462849041,0.0,0.0,-0.0019094356650787847,-0.04158175043083652,0.013518814270173318
200909,0.03391399754652099,0.023303102064848466,0.030894260443556126,0.04487748415082069,0.03536227196994439,0.03365734063423737,0.03264952720920099,0.04714066758384613,0.03472928617131642,0.02947194940323153,0.02727803150863733,0.0,0.05633739622565703,0.03405621212288851,-0.03812902249582739,0.09665231486851877
200910,0.0009484517992609182,0.05151415304169588,0.014110952180014048,0.07533315506768495,0.0028528222301068135,0.004264829504156836,0.06851149491101174,0.074562237593605,-0.004538063888054099,-0.007025876316463387,0.06233832831976971,0.0,0.0663706074466226,0.0,0.04352045758311096,0.024964364059290922
200911,0.03251014198377511,0.009093641091764934,0.03168152179922681,0.011892467784878463,0.030513664672085335,0.029506478168138856,0.017137860099364348,0.007263963410413604,0.01570464555451116,0.01416033245835286,-0.0030365453162203952,0.0,0.08598920233587037,0.0,0.0,-0.006576294956315804
200912,0.09326195856413748,0.04848357486576416,0.06564207791611701,0.03872667134946454,0.0545428736893921,0.06421344697967085,0.030422043894796986,0.04044921715029333,0.0438710872114096,0.04420105264783566,0.022308654626044512,0.0,0.015769384452699597,0.03572041858425212,0.03857884905043446,-0.0006096905650035539
201001,-0.003299339537012437,-0.006760985521836742,0.001453390767036066,0.013155262560283359,1.0808303174034443e-05,-0.0003138007940558219,0.0017526095879161754,0.007156992812267021,-0.005747628870254228,0.013289883509946207,0.0008185062485381383,0.0,0.0,0.0,0.0,0.10789482308756271
201002,0.010435267022430528,0.056307490024931295,0.019899657383916827,0.05293520578126362,0.027887424186598342,0.020011455667328787,0.05321580178387201,0.05072337521447554,0.027847026628947686,0.021299072244480303,0.03892722799402461,0.0,0.06617916965295456,0.0,-0.10470733990348513,0.10949418768307007
201003,-0.04886890509034683,0.018816217749990236,-0.04854435994036317,0.0036176807851293034,-0.04592896189336197,-0.05224086787377191,0.0027081331900383294,0.0063175190504742495,-0.01719617799116885,-0.04320487188766772,0.003799955480722199,0.0,0.0,0.0,0.0,0.0
201004,-0.005116390246257021,-0.018143245029914986,-0.003278030770001439,-0.03169448877866703,-0.0016875550475295674,-0.006247543210030197,-0.02451339875800811,-0.0231684498115403,0.007497436897308021,-0.009578960116909611,-0.006059211971131705,0.0,0.0,0.012976816693823945,0.0,0.0032978842066630418
201005,-0.01069800626839102,0.022773290528251396,-0.01636045689559006,0.01616606954395613,0.0026371118025321225,-0.011010790850017793,0.02287444082996376,0.01306627053145622,0.007439467647784893,0.00277809840382396,0.017767705782197808,0.0,0.0,0.0,0.0,-0.029196111819662085
201006,0.05788031095126292,-0.017145969632440194,0.04618555063485505,-0.015350527360981041,0.03233810273130345,0.03564787162722431,-8.741251553648008e-05,-0.002573245235465442,0.03499026352458486,0.02800982296733185,0.0008809916209782425,0.0,0.0,0.0,0.0,0.0
201007,0.0037272015821389714,-0.008973604840608267,-0.005401609852635389,-0.00023808980866125247,-0.0014973470415557272,-0.008415311052356487,0.014769516375609996,0.0065357324481829845,0.01721034186962872,0.004364548861914315,0.004651983780577457,0.0,0.0,0.0,0.04008487408438777,0.02048975143443027
201008,0.04714526123180703,0.01580238590369434,0.025604713241321915,0.002703843175105086,0.011412274670618755,0.023208874845279465,-0.0024987661070955992,-0.012609462366892577,0.022957788596408044,0.014082138166450129,0.005676824877680488,0.0,0.0,0.0,0.0,0.0
201009,-0.006489237712278739,0.047165515382170176,-0.004603045712647261,0.050014220383672446,0.002731406539273372,0.0014932778206952096,0.053949084145965644,0.05382536567935281,0.006864469249106651,0.0020427286686724717,0.03088452891403684,0.0,0.0,-0.019746914004222793,0.0,-0.01635020723647085
201010,-0.00697824311887754,0.020606288359615563,-0.0028350939513194008,0.01233240779278044,0.005261619890245018,-0.0012429702518708821,0.013484837305183286,0.01863910406788928,-0.010295858332776206,0.0024435129884066357,0.015104750869609619,0.0,-0.08981166789393746,0.0,-0.0436683011725566,-0.07695840518592062
201011,0.03247162660439427,0.01708238712884013,0.030955167679972185,0.030497462337851902,0.036772015521771256,0.03248250003083511,0.04022134842329463,0.031917578193024994,0.01963903115371495,0.0306961044670342,0.02307517188190285,0.0,0.0,-0.027349810814482067,0.1194971314613098,0.03856121914604352
201012,0.015970827497464795,0.026510122768881993,0.017533999661573037,0.03125670658365922,0.011565299915644896,0.02528343721960686,0.026788685149858524,0.025330424595974007,0.022327719301504113,0.010299603654457208,0.030969895374875434,0.0,0.0,0.0,0.0,0.06504182322851793
201101,-0.0051191550482294,8.949400654995141e-05,-0.019538410685254533,-0.00776362045276892,0.003661686869978159,0.003500863277793452,-0.0029803638033529473,-0.0037660237998545826,-0.0023668528011110282,-0.010214782825213698,0.005732286607514049,0.0,0.0,0.0,0.0,0.01306086092840597
201102,0.013561468844623847,-0.0013430920880332447,0.006590079116407029,0.007375645523013513,0.007383968968146521,0.006993303669641972,0.0009461528320918178,0.004581690730598532,-0.006090629446317943,0.001216900266064484,-0.010424887487273157,0.0,0.0,0.0,0.0,-0.017612724655982737
201103,-0.01072828720548277,0.00240798722619932,-0.014392598088980761,0.0029818012791766307,-0.02120897697440505,-0.008878471797874946,-0.0016102313325092555,0.007828723020280107,0.005289477597498432,0.002149113835914147,0.008141623406400275,0.0,0.0,0.0,0.0,0.0
201104,-0.03300663999709852,-0.018666736603866228,-0.03170286382095867,-0.02244997377163428,-0.01717289880791895,-0.03132059329719108,0.003234337636536443,-0.011190180272280161,-0.00935117395138591,-0.007368118327518633,0.00553372720433175,0.0,0.0,0.0,0.0,0.031873900802472765
201105,0.010997609291335069,0.01983853973795328,0.004777068213029969,0.02529549730868208,0.0008141470363380921,-0.0036294373092415335,0.01148814809191513,0.01576345018364684,-0.001967653447756831,-0.0026243862193060874,0.008569418310801071,0.0,0.0,0.0,0.0,0.0
201106,-0.01842614303016919,0.03060455748705963,-0.014765552742033481,0.014502906605934406,-0.021791412917036613,-0.01704460835696778,-0.004340027051026142,0.006051223749602797,-0.02287868174198924,-0.03065574749544437,-0.0025808609323547424,0.0,0.0,0.0,0.0,0.0
201107,-0.009651829054978127,0.014535665114207145,-0.0015574235890888908,0.01683279184988025,-0.005674411142643951,-0.004092362385678342,0.022592082012053066,0.030291066690043,0.0049304779873281315,-0.008413843928507109,-0.0045393222111373924,0.0,0.0,0.0,0.0,0.0
201108,-0.10903611219453786,-0.05187487719890433,-0.08740839973591065,-0.043263316951968105,-0.06981365062709605,-0.07911690526663223,-0.028299511020932235,-0.034721164939174376,-0.04366026950483514,-0.04479431897190908,-0.010389869951632073,0.0,-0.06125003289649644,0.0,-0.007179465573461566,0.1750562212495459
201109,0.1428606647003179,0.005106205772806367,0.10727429577696752,-0.0017950774596300388,0.09112692291225881,0.08995450203581226,-0.009144031365085995,0.008205052252007865,0.057498296588470485,0.07610019979751467,-0.002617792894453243,0.0,0.09519317736473176,0.0,0.11601326941121304,0.08561287597760403
201110,-0.013214356044073835,-0.0424122169410266,-0.024996309484797117,-0.042392381012379125,-0.021990014665339747,-0.03270217371642864,-0.04120600367691167,-0.040335884397990636,-0.020146055618683528,-0.012741474473826425,-0.015367609577832082,0.0,0.0,0.0,0.017944022446523045,-0.2048716534250652
201111,0.011548874570865751,0.026066747105902528,-0.00016865832920537728,0.03639933680847668,0.013655643517637059,0.01291365755473149,0.02593029765190808,0.027307630595429008,0.006268930332052565,-0.013255748928520368,0.008872585104381717,0.0,-0.043679740796607636,7.129093611657478e-05,0.04392521610555278,0.022228466679575454
201112,0.0813787079353099,-0.008863998606986027,0.06396603283590022,0.025029905767659608,0.046268715173641964,0.07749605733211516,0.003973996615580166,-0.000538461972455234,0.034855287967934134,0.04029538386996493,-0.012717176355544306,0.0,0.0,0.0,0.0,-0.22250438873494005
201201,-0.022232544318468238,-0.02122835352423809,-0.012385347318634544,-0.004936420665957671,0.010303105941956584,-0.005402659004560124,-0.011005920368404018,-0.004643236728433857,-0.003107460948570448,0.012563927863210317,-0.01447671005984457,0.0,-0.0435634244527181,-0.05546253335237128,-0.07433567943465846,0.02068263366991796
201202,0.0015010848941990592,0.010941486756861355,-0.0005978194550413192,0.017701770082758535,0.0050825228768914274,0.0019045776915969782,0.0011606032155504886,0.004195182327472546,-0.0033253210549168666,-0.00450765100938804,0.007829207382269127,0.0,0.0,1.4213937582496783e-08,0.0,1.4213937582496783e-08
201203,0.0028476797557922696,0.007080753899265903,-0.0025101445767356616,0.002216079535912835,0.007621415305062253,0.014333069577333575,0.010268027161382713,0.006177657701417533,0.004304315737127982,0.012282766966190467,-0.014903577909221588,0.0,0.0,8.424932307349309e-09,0.0,8.424932307349309e-09
201204,-0.05239596400786636,-0.012011104629232317,-0.042570616272043865,-0.007786452378689396,-0.03791385594619237,-0.04272484441082863,-0.006611279090844178,-0.013430604679153406,-0.011000358680757737,-0.029023849410774794,0.005451901164211081,0.0,0.0,-5.229488175828578e-09,0.006315472507971376,0.0031577336392416
201205,0.022383202204008336,0.009542062354030429,0.017301078982103833,0.021452840389130135,0.03634168581479155,0.031342972568598554,0.014690969155596456,0.012859532935789975,0.023493820111711076,0.025463879193319088,0.012171604779361054,0.0,0.0,-4.1763269509331735e-09,0.0,-4.1763269509331735e-09
201206,0.029934667184463384,0.03171124357826172,0.031061107441567166,0.022358137752069747,0.03637035384963703,0.036588212656189445,0.0299042717344615,0.03201185977838691,0.03524975627015311,0.022720013700792654,0.03223800043796769,0.0,0.0,-2.8993165201995907e-08,0.03767722261018347,0.018838596808509134
201207,0.027114074590591758,0.03480232457398426,0.016169622392936733,0.021920401060460146,0.008623836895115415,0.007798963796771551,0.014312517450476457,0.01748127891511242,0.00462944329869688,-0.0037064462936975597,-0.001008212287766877,0.0,0.0,0.008874208123177019,0.0,0.01571976806393305
201208,-0.012005038114574887,-0.01417170366873879,-0.019496415948966662,-0.006639004981852402,-0.019954293032421168,-0.021260904784084416,-0.008568977201265772,-0.008114900322976003,-0.005768194091718351,-0.015844596099925203,-0.013697163115775506,0.0,0.0,9.111493115554481e-09,0.0,0.0075032892644323335
201209,0.003527719781788821,0.06836674374790579,0.017014144196191922,0.06425546441108647,0.012338032068575514,0.003280114211956316,0.05734526422064525,0.05665706543901911,0.037665979030971186,0.028663923375001035,0.02847209996095835,0.0,0.0,-2.1873298505781236e-08,0.0,-2.1873298505781236e-08
201210,0.019932331759666737,-0.001277493124088176,0.017851394447220063,-0.001865221060912724,0.02374761687441937,0.02243896043145787,-0.007636378883659667,-0.001561744748537846,0.006915231643176838,0.011092186247960819,0.005174043824741527,0.0,0.0,5.420779514153651e-08,0.060364183476492084,5.420779514153651e-08
201211,0.01369455345678408,-0.006184906663828361,0.028656259272274304,0.007995095969277484,0.024953576469564368,0.03447578662858716,0.008418466104116694,0.0011520516246068164,0.015402929367049165,0.024234352938782983,0.008316387672560781,0.0,0.0,2.3448752273225182e-08,0.0,-0.007967801699640509
201212,-0.014732982613975633,0.03193548351276171,-0.011408658510519804,0.0325738481093897,-0.025453039963392047,-0.016607460977331588,0.026537647084660502,0.027022019075332606,-0.010341759305169123,-0.005657320883539726,0.025977234680749844,0.0,0.0,-6.569283073076804e-08,0.0,-6.569283073076804e-08
201301,-0.009878790695378963,0.020725568050546636,-0.006744039183605021,0.020402822394801096,-0.008306875449693323,-0.005900406306034031,0.015600701268602283,0.016552925093905012,-0.0023346915397403013,-0.004530699611804811,0.030490685251443043,0.0,0.0,-3.593267838830627e-08,-0.038215518824011085,0.04568557482226909
201302,-0.04862399016975073,-0.030770496032858852,-0.05183077027343378,-0.02226973573406704,-0.03547603949420211,-0.03654341797713974,-0.017652056830197826,-0.021209069151802262,-0.01266880598001921,-0.01574710938811028,-0.00619763148731,0.0,0.0,8.682864227615994e-08,0.0,8.682864227615994e-08
201303,-0.006429529448163452,0.0020110758210858523,-0.006460233162415736,-0.0045027288965331785,0.009208532894418761,-0.002583824077247017,0.005783208580281196,0.00101741756031918,0.01074219200960047,0.019210326418039516,0.0024566855006004362,0.0,0.0,-4.23537720450895e-08,0.0,-4.23537720450895e-08
201304,0.06426279537785426,0.08702577293484688,0.046865675041952506,0.05421659783768664,0.03443020163193047,0.03542969227788359,0.041055325300949616,0.04308056673892966,0.01580659923567023,0.018995786888659,0.017879819340024364,0.0,0.0,-3.601587761359326e-08,0.0,-3.601587761359326e-08
201305,-0.0025487109633303803,0.004037508102757458,0.0005869208085069228,-0.01518923049865145,-0.004233541248943576,-0.007168491188108038,-0.009795249625276716,-0.017778275593864717,0.0008005174203730208,0.005014044250922981,-0.010432842801972134,0.0,0.0,-8.546108265505836e-09,0.03533135135294896,0.017665671403420347
201306,0.01585059824238043,0.01996087282997788,0.017980545354797938,0.014094273824321834,0.02128211066743604,0.02422975141160195,0.0226811340602018,0.007999182057203073,0.029732708690053938,0.03295640295981061,0.021890280267126902,0.0,0.0,4.079123039346655e-09,0.10071050415730598,0.05035525411821451
201307,0.005710436236522281,-0.015707914922491677,0.006021176849564425,-0.01361946873063178,0.0022698530802801754,-0.0037519328481820224,-0.005048940671512492,-0.008624713207135365,0.009084530637092407,0.009325788483899165,-0.008190893818703464,0.0,0.0,5.24852625805039e-08,0.03331587763474825,0.018390021626682185
201308,-0.03389930297676027,-0.018751847213314007,-0.022635983818139572,-0.00778458473915311,-0.012951148255819542,-0.023942399982135043,-0.003932101346215184,-0.020046110075131376,0.01233831458636782,-0.0009357722671142995,0.013817282518894695,0.0,0.0,-1.344343634190892e-07,0.0,-0.007724826082930902
201309,0.007896620195306582,0.011946390472428785,0.009279068652786975,0.006170584025345381,-0.002999387568826152,0.0033289596922447236,0.0025093866739941033,-0.001129423120597806,-0.010499473056673442,-0.009862005113754707,0.003389994371042076,0.0,7.730926143700856e-08,7.730926143700856e-08,7.730926143700856e-08,7.730926143700856e-08
201310,-0.004693871560523197,0.010353070842814211,-0.004876054248860993,0.006625548084066714,-0.00441149066198531,-0.0012368617065277492,0.01330260986318602,0.020172660319921206,0.009010977762590732,0.014251814943152152,-0.0007084593418462031,0.0,0.0,-3.9598795575912504e-08,0.023300599699040414,0.042614914482120125
201311,-0.013703525370652536,-0.008241735776566422,-0.013407760921954143,-0.002622170085878485,-0.0005540439680460471,-0.007724103633560684,-0.003430032139230075,-0.009352684128864332,0.004297631725603413,-0.009246482498591786,-0.0031303450032630475,0.0,0.0,-4.01482271872311e-08,0.0,0.008940462833694651
201312,-0.005421253386853234,-0.012551694138741803,-0.014855431900340709,-0.02260403476611753,-0.006801200321913272,0.002742917367715881,-0.03182607691006074,-0.020332314015403377,-0.02839383536919815,-0.02257906668429559,-0.018135383889073507,0.0,0.0,-6.851426759268975e-09,0.0,-6.851426759268975e-09
